Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Qty,Variant Price,Variant Compare At Price,Image Src
natural-diamond-bangle-0103,Natural Diamond Bangle Model 0103,<p>Exquisite natural diamond bangle designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Bangle,"Natural Diamond, Bangle, Demo",TRUE,Size,2.6,SKU-NA-BA-0103,8,405732,,
natural-diamond-bangle-0104,Natural Diamond Bangle Model 0104,<p>Exquisite natural diamond bangle designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Bangle,"Natural Diamond, Bangle, Demo",TRUE,Size,2.4,SKU-NA-BA-0104,15,307972,,
natural-diamond-bangle-0105,Natural Diamond Bangle Model 0105,<p>Exquisite natural diamond bangle designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Bangle,"Natural Diamond, Bangle, Demo",TRUE,Size,2.4,SKU-NA-BA-0105,11,268225,,
natural-diamond-bangle-0106,Natural Diamond Bangle Model 0106,<p>Exquisite natural diamond bangle designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Bangle,"Natural Diamond, Bangle, Demo",TRUE,Size,2.6,SKU-NA-BA-0106,4,298268,,
natural-diamond-bangle-0107,Natural Diamond Bangle Model 0107,<p>Exquisite natural diamond bangle designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Bangle,"Natural Diamond, Bangle, Demo",TRUE,Size,2.2,SKU-NA-BA-0107,7,139999,,
natural-diamond-bangle-0108,Natural Diamond Bangle Model 0108,<p>Exquisite natural diamond bangle designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Bangle,"Natural Diamond, Bangle, Demo",TRUE,Size,2.2,SKU-NA-BA-0108,15,217028,,
natural-diamond-bangle-0109,Natural Diamond Bangle Model 0109,<p>Exquisite natural diamond bangle designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Bangle,"Natural Diamond, Bangle, Demo",TRUE,Size,2.2,SKU-NA-BA-0109,6,429810,,
natural-diamond-bangle-0110,Natural Diamond Bangle Model 0110,<p>Exquisite natural diamond bangle designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Bangle,"Natural Diamond, Bangle, Demo",TRUE,Size,2.8,SKU-NA-BA-0110,12,400313,,
natural-diamond-bangle-0111,Natural Diamond Bangle Model 0111,<p>Exquisite natural diamond bangle designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Bangle,"Natural Diamond, Bangle, Demo",TRUE,Size,2.4,SKU-NA-BA-0111,3,248648,304706,
natural-diamond-bangle-0112,Natural Diamond Bangle Model 0112,<p>Exquisite natural diamond bangle designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Bangle,"Natural Diamond, Bangle, Demo",TRUE,Size,2.2,SKU-NA-BA-0112,11,648396,,
natural-diamond-bangle-0113,Natural Diamond Bangle Model 0113,<p>Exquisite natural diamond bangle designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Bangle,"Natural Diamond, Bangle, Demo",TRUE,Size,2.4,SKU-NA-BA-0113,12,145859,191170,
natural-diamond-mangalsutra-0001,Natural Diamond Mangalsutra Model 0001,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0001,14,444588,533568,
natural-diamond-mangalsutra-0002,Natural Diamond Mangalsutra Model 0002,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0002,11,469457,,
natural-diamond-mangalsutra-0003,Natural Diamond Mangalsutra Model 0003,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0003,18,121453,,
natural-diamond-mangalsutra-0004,Natural Diamond Mangalsutra Model 0004,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0004,7,269915,,
natural-diamond-mangalsutra-0005,Natural Diamond Mangalsutra Model 0005,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0005,19,516033,628282,
natural-diamond-mangalsutra-0006,Natural Diamond Mangalsutra Model 0006,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0006,9,53888,,
natural-diamond-mangalsutra-0007,Natural Diamond Mangalsutra Model 0007,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0007,16,348910,,
natural-diamond-mangalsutra-0008,Natural Diamond Mangalsutra Model 0008,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0008,15,702503,,
natural-diamond-mangalsutra-0009,Natural Diamond Mangalsutra Model 0009,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0009,13,112246,155786,
natural-diamond-mangalsutra-0010,Natural Diamond Mangalsutra Model 0010,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0010,14,104524,,
natural-diamond-mangalsutra-0011,Natural Diamond Mangalsutra Model 0011,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0011,7,98213,,
natural-diamond-mangalsutra-0012,Natural Diamond Mangalsutra Model 0012,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0012,9,413312,,
natural-diamond-mangalsutra-0013,Natural Diamond Mangalsutra Model 0013,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0013,15,293371,,
natural-diamond-mangalsutra-0014,Natural Diamond Mangalsutra Model 0014,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0014,3,610489,,
natural-diamond-mangalsutra-0015,Natural Diamond Mangalsutra Model 0015,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0015,14,659012,839689,
natural-diamond-mangalsutra-0016,Natural Diamond Mangalsutra Model 0016,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0016,9,197789,,
natural-diamond-mangalsutra-0017,Natural Diamond Mangalsutra Model 0017,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0017,11,163839,,
natural-diamond-mangalsutra-0018,Natural Diamond Mangalsutra Model 0018,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0018,18,544853,,
natural-diamond-mangalsutra-0019,Natural Diamond Mangalsutra Model 0019,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0019,13,106201,,
natural-diamond-mangalsutra-0020,Natural Diamond Mangalsutra Model 0020,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0020,19,425547,,
natural-diamond-mangalsutra-0021,Natural Diamond Mangalsutra Model 0021,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0021,7,637078,,
natural-diamond-mangalsutra-0022,Natural Diamond Mangalsutra Model 0022,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0022,19,358424,445092,
natural-diamond-mangalsutra-0023,Natural Diamond Mangalsutra Model 0023,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0023,11,738408,,
natural-diamond-mangalsutra-0024,Natural Diamond Mangalsutra Model 0024,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0024,20,36979,,
natural-diamond-mangalsutra-0025,Natural Diamond Mangalsutra Model 0025,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0025,2,290371,341415,
natural-diamond-mangalsutra-0026,Natural Diamond Mangalsutra Model 0026,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0026,14,572520,,
natural-diamond-mangalsutra-0027,Natural Diamond Mangalsutra Model 0027,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0027,6,367448,463294,
natural-diamond-mangalsutra-0028,Natural Diamond Mangalsutra Model 0028,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0028,9,473921,659796,
natural-diamond-mangalsutra-0029,Natural Diamond Mangalsutra Model 0029,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0029,18,358057,,
natural-diamond-mangalsutra-0030,Natural Diamond Mangalsutra Model 0030,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0030,13,218012,,
natural-diamond-mangalsutra-0031,Natural Diamond Mangalsutra Model 0031,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0031,12,724921,,
natural-diamond-mangalsutra-0032,Natural Diamond Mangalsutra Model 0032,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0032,13,204970,,
natural-diamond-mangalsutra-0033,Natural Diamond Mangalsutra Model 0033,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0033,15,124584,153429,
natural-diamond-mangalsutra-0034,Natural Diamond Mangalsutra Model 0034,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0034,8,306220,,
natural-diamond-mangalsutra-0035,Natural Diamond Mangalsutra Model 0035,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0035,14,208572,,
natural-diamond-mangalsutra-0036,Natural Diamond Mangalsutra Model 0036,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0036,12,354030,,
natural-diamond-mangalsutra-0037,Natural Diamond Mangalsutra Model 0037,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0037,12,648813,,
natural-diamond-mangalsutra-0038,Natural Diamond Mangalsutra Model 0038,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0038,11,494111,,
natural-diamond-mangalsutra-0039,Natural Diamond Mangalsutra Model 0039,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0039,15,596321,797922,
natural-diamond-mangalsutra-0040,Natural Diamond Mangalsutra Model 0040,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0040,12,700861,,
natural-diamond-mangalsutra-0041,Natural Diamond Mangalsutra Model 0041,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0041,8,503600,,
natural-diamond-mangalsutra-0042,Natural Diamond Mangalsutra Model 0042,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0042,5,218172,,
natural-diamond-mangalsutra-0043,Natural Diamond Mangalsutra Model 0043,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0043,5,533354,,
natural-diamond-mangalsutra-0044,Natural Diamond Mangalsutra Model 0044,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0044,18,557307,652561,
natural-diamond-mangalsutra-0045,Natural Diamond Mangalsutra Model 0045,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0045,18,452561,,
natural-diamond-mangalsutra-0046,Natural Diamond Mangalsutra Model 0046,<p>Exquisite natural diamond mangalsutra designed for elegance and durability. Perfect for any occasion.</p>,Demo Brand,Apparel & Accessories > Jewelry,Mangalsutra,"Natural Diamond, Mangalsutra, Demo",TRUE,Title,Default Title,SKU-NA-MA-0046,18,397841,505308,
